material,material-id,e_hull,indice_de_miller,capas,nsites,altura_slab,a,b,c,alpha,beta,gamma,escalonada,exito_limpia,sitios_bridge,sitios_hollow,sitios_ontop,sitios_totales,bridge_enviados,hollow_enviados,ontop_enviados,bridge_exitosos,hollow_exitosos,ontop_exitosos,prob_convergencia,prob_tiempo,errores
LiCd,mp-1437,0.0,100,6,12,8.331050979684594,4.712754113716644,4.712754113716644,28.33105097968459,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
LiCd,mp-1437,0.0,110,6,24,11.781885284291612,4.712754113716644,6.664840783747674,31.78188528429161,90.0,90.0,90.0,False,True,5.0,2.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
LiCd,mp-1437,0.0,111,6,6,4.809934525753398,4.712754113716644,4.712754113716644,24.8099345257534,90.0,90.00000000000001,120.00000000000004,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
LiSn,mp-569073,0.0,100,6,9,6.081902560848532,3.13853384,7.844917410000004,26.08190256084853,87.9130455016032,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
LiSn,mp-569073,0.0,110,6,20,8.155713472367035,6.057372771689073,7.844917409999999,28.15571347236704,88.77695615449235,93.32517536148336,76.76233214537187,False,True,12.0,7.0,4.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiSn,mp-569073,0.0,111,5,28,9.915326081578447,6.057372771689068,8.449445179095859,29.91532608157845,85.03821199380313,90.66655583661624,88.84557783025446,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Li3Sn,mp-1185265,0.0,100,6,12,8.179680200201755,4.62712587,4.62712587,28.17968020020176,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Li3Sn,mp-1185265,0.0,110,6,24,11.567814674999996,4.627125869999999,6.543744160161406,31.567814675,90.0,90.0,90.0,False,True,5.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Li3Sn,mp-1185265,0.0,111,6,6,4.72254056547154,4.627125869999999,4.62712587,24.72254056547154,90.0,90.0,120.0,False,True,4.0,0.0,2.0,6.0,4.0,0.0,2.0,4.0,0.0,2.0,0,0,0
LiSn3,mp-1185461,0.033758912499999,100,6,24,11.37681110842603,4.550724443370413,9.48716008647852,31.37681110842604,90.0,90.0,90.0,False,True,5.0,4.0,3.0,12.0,0.0,3.0,0.0,0.0,3.0,0.0,0,0,0
LiSn3,mp-1185461,0.033758912499999,110,6,12,8.04462028304649,5.732023910135255,5.732023910135255,28.044620283046488,90.0,90.0,111.69731503601396,False,True,4.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
LiSn3,mp-1185461,0.033758912499999,111,6,16,5.578234302705399,6.435696226437192,10.522133788636229,25.5782343027054,96.97428552622397,94.29017938392109,72.19267252986589,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
LiIr,mp-279,0.0,100,6,12,12.254151611502,2.653101649346687,4.3551475,32.254151611502,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
LiIr,mp-279,0.0,110,6,12,6.632754123366718,4.3551475,4.595306854313249,26.63275412336672,90.0,90.0,90.0,False,True,4.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiIr,mp-279,0.0,111,6,12,7.185786413674611,4.595306854313251,5.09963313469924,27.185786413674613,89.83700734476723,93.23681589727109,63.22085049920816,False,True,6.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiIr3,mp-30738,0.0,100,6,12,7.0212074463372165,4.666114389999999,5.127029290395487,27.02120744633721,87.14089398456872,93.2501781551639,117.0414992426936,False,True,6.0,4.0,2.0,12.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
LiIr3,mp-30738,0.0,110,6,22,10.318804588840871,5.127029290395487,5.383012033543157,30.31880458884087,89.82704359602555,92.82556534366704,105.304905714779,False,True,6.0,4.0,2.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiIr3,mp-30738,0.0,111,6,22,8.000512099408198,5.3830120335431575,6.377348942636395,28.0005120994082,89.22209121858582,93.58981675012195,90.137220217869,False,True,6.0,4.0,2.0,12.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,0
Li2Pt,mp-2170,0.0,100,6,6,6.021951112473484,2.64254732,4.172130115,26.021951112473484,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,0
Li2Pt,mp-2170,0.0,110,6,18,10.4303252875,2.64254732,7.226341334968183,30.4303252875,90.0,90.0,90.0,False,True,5.0,2.0,2.0,9.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Li2Pt,mp-2170,0.0,111,6,18,9.007351333269272,4.938595552880302,4.938595552880302,29.00735133326928,90.05556287648099,89.94443712351902,85.955403256606,False,True,5.0,3.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiPt,mp-11807,0.0,100,6,12,12.684505253144849,2.7462759459151505,4.17046502,32.68450525314485,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
LiPt,mp-11807,0.0,110,6,12,6.86568986478788,4.17046502,4.756689469929318,26.86568986478788,90.0,90.0,90.0,False,True,4.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiPt,mp-11807,0.0,111,6,12,7.118320575933549,4.756689469929318,4.993476750136698,27.11832057593355,92.2394982689674,93.2611682910234,61.55660282401988,False,True,6.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
LiAu,mp-1206794,0.0,100,6,6,7.709870599999995,3.08394824,3.08394824,27.709870599999995,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
LiAu,mp-1206794,0.0,110,6,12,10.903403566661586,3.08394824,4.361361426664636,30.903403566661588,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
LiAu,mp-1206794,0.0,111,6,6,4.451295866327179,4.361361426664636,4.361361426664636,24.45129586632718,90.0,90.0,60.00000000000001,False,True,4.0,0.0,2.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0,0,0
Li3Au,mp-11247,0.0,100,6,12,7.76680646196694,4.393569213936256,4.393569213936256,27.76680646196694,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Li3Au,mp-11247,0.0,110,6,24,10.98392303484064,4.393569213936255,6.213445169573551,30.98392303484064,90.0,90.0,90.0,False,True,5.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Li3Au,mp-11247,0.0,111,6,6,4.484167801560341,4.393569213936255,4.393569213936256,24.484167801560343,90.0,90.0,120.0,False,True,4.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,0.0,2.0,0,0,0
Li3Hg,mp-976047,0.0,100,6,24,10.512204443922208,4.2048817775688825,7.681537955837916,30.512204443922208,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Li3Hg,mp-976047,0.0,110,6,12,7.433251047516755,4.857161900061604,4.857161900061605,27.433251047516755,90.00000000000001,90.0,104.51008560812257,False,,,,,,,,,,,,0,0,0
Li3Hg,mp-976047,0.0,111,6,24,7.638385830682685,5.946600838013401,8.757114600729482,27.638385830682683,90.84866887925276,90.0,70.15177706519431,True,,,,,,,,,,,,0,0,0
LiHg3,mp-1079267,0.0,100,6,12,6.623643267219276,4.7104625,6.52643709,26.62364326721928,90.0,90.0,90.0,False,True,5.0,2.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
LiHg3,mp-1079267,0.0,110,6,24,8.209268125035305,4.7104625,11.304120632281974,28.2092681250353,90.0,90.0,90.0,False,True,5.0,2.0,2.0,9.0,3.0,2.0,2.0,2.0,1.0,2.0,0,2,0
LiHg3,mp-1079267,0.0,111,6,24,7.01504538346097,8.04877866844616,8.04877866844616,27.01504538346097,94.3979472069896,85.6020527930104,90.78828616999124,False,True,12.0,7.0,4.0,23.0,3.0,2.0,2.0,0.0,1.0,2.0,0,4,0
LiHg,mp-2012,0.0,100,6,6,8.253329749999999,3.3013319,3.3013319,28.25332975,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
LiHg,mp-2012,0.0,110,6,12,11.671970867187346,3.3013319,4.668788346874938,31.671970867187348,90.00000000000001,90.0,90.0,False,True,3.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
LiHg,mp-2012,0.0,111,6,9,7.521936781076294,4.668788346874938,4.668788346874937,27.52193678107629,90.0,86.8152614632796,60.00000000000001,False,True,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
LiPb,mp-2314,0.0,100,6,6,8.815652475,3.5262609899999995,3.5262609899999995,28.815652475,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
LiPb,mp-2314,0.0,110,6,12,12.46721529131294,3.5262609899999995,4.986886116525176,32.46721529131294,90.00000000000001,90.0,90.0,False,True,3.0,2.0,2.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,0
LiPb,mp-2314,0.0,111,6,6,5.178583400354455,4.986886116525176,4.986886116525176,25.17858340035445,90.0,93.5020769890544,60.00000000000001,False,True,5.0,2.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
Li3Pb,mp-30760,0.001960421000001,100,6,24,11.67871364450155,4.671485457800619,6.688584376888488,31.67871364450155,90.0,90.0,90.0,False,True,5.0,3.0,3.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0
Li3Pb,mp-30760,0.001960421000001,110,6,12,8.258097613562898,4.70060404979089,4.70060404979089,28.2580976135629,90.00000000000001,90.0,90.707673825161,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Li3Pb,mp-30760,0.001960421000001,111,6,18,6.027057874032629,6.60647809085032,8.15842738211228,26.027057874032632,85.76316279006925,85.44994412137075,66.11597027792004,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
LiPb3,mp-1185275,0.020380532500002,100,6,24,11.95077139292481,4.7803085571699215,9.78119255436144,31.950771392924807,90.0,90.0,90.0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
LiPb3,mp-1185275,0.020380532500002,110,6,12,8.450471492347333,5.945048939853222,5.945048939853222,28.450471492347333,90.00000000000001,90.0,110.69858081409338,False,True,4.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
LiPb3,mp-1185275,0.020380532500002,111,6,16,5.844708003022459,6.760377193877864,10.886830470217108,25.84470800302246,97.51604742901613,94.2940215277791,71.91158835056743,True,True,12.0,8.0,4.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0,1,0
LiAu3,mp-11248,0.0,100,6,12,10.070817625000004,4.028327050000001,4.028327050000001,30.070817625000007,90.0,90.0,90.0,False,True,2.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0
LiAu3,mp-11248,0.0,110,6,12,7.121143434730502,4.028327050000001,5.696914747784401,27.121143434730502,90.0,90.0,90.0,False,True,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
LiAu3,mp-11248,0.0,111,6,24,11.62877853350676,5.696914747784401,5.696914747784401,31.62877853350676,90.00000000000001,90.00000000000001,60.00000000000002,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Li3Au,mp-1185200,0.0041722724999999,100,6,24,10.130260003692484,4.052104001476989,7.602144002370045,30.13026000369248,90.0,90.0,90.0,False,True,5.0,3.0,3.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,0,0,0
Li3Au,mp-1185200,0.0041722724999999,110,6,12,7.163175543793809,4.7600338000465525,4.7600338000465525,27.16317554379381,90.00000000000001,90.0,105.98160030851336,False,True,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Li3Au,mp-1185200,0.0041722724999999,111,6,24,7.37177210994709,5.730540435035046,8.614646845434624,27.371772109947088,89.89947866222482,90.0,70.57306613431223,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
LiAu3,mp-1185333,0.0052734062499979,100,6,24,12.92794092107761,4.81232373,5.60583159,32.92794092107761,90.0,90.0,90.0,False,True,5.0,3.0,3.0,11.0,,,,,,,0,0,0
LiAu3,mp-1185333,0.0052734062499979,110,6,24,7.023027411222397,4.81232373,9.709585132554624,27.0230274112224,90.0,90.0,90.0,False,True,4.0,4.0,2.0,10.0,,,,,,,0,0,0
LiAu3,mp-1185333,0.0052734062499979,111,6,24,6.517920187645512,7.388085509640707,7.388085509640707,26.51792018764551,86.91921063330373,93.08078936669628,97.84017036652564,False,True,3.0,2.0,1.0,6.0,,,,,,,0,0,0
